,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
0,0.0012117147445678711,0.000124678740871726,0.0004912853240966797,4.735670012507191e-05,{},-1.327167431952057,-2.339371931216374,-2.753991610375033,-1.845472842777599,-2.6152241142577624,-3.3991393954693194,-2.7459268813384368,-1.8802053622938728,-2.5633010085628483,-2.4198466503256895,-2.3889647228568993,0.5520644952512163,1,finbert_summary_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012273788452148438,0.00011402082826012789,0.00047702789306640624,2.4953622459115647e-05,{},-1.3050809009182558,-2.3743247241480274,-2.7529013932164164,-1.8530161790391504,-2.4266044780029916,-3.4891339079742467,-2.8296683785039933,-1.987952037726427,-2.593593954579956,-2.243297401246855,-2.3855573355356325,0.5678472568955304,1,finbert_tone_summary_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013230800628662109,9.708562626703877e-05,0.0004988431930541993,2.0279893307803834e-05,{},-1.3134760944161825,-2.3698366506674575,-2.740647239816826,-1.8525163203426929,-2.398631052422934,-3.447843979886784,-2.817481452700849,-1.9921563604961192,-2.585761388348419,-2.249830803583245,-2.376818134268151,0.5556539495346825,1,finbert_tone_summary_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001197218894958496,0.0001305123968556589,0.00048351287841796875,4.575823384981211e-05,{},-1.3205789938745511,-2.3101971855348893,-2.748648094699638,-1.8773594358242918,-2.309956169449106,-3.5203471695585904,-2.7590660097108413,-1.9591554810112939,-2.56170804192825,-2.3176092557685477,-2.368462583736,0.5636907403473812,1,finbert_tone_summary_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001207423210144043,0.00012885830760863727,0.0004686117172241211,2.106094509336179e-05,{},-1.3318607643578388,-2.3611951218003697,-2.7351339365607488,-1.9170124018658499,-2.5250570748444376,-3.4260652044872586,-2.8481459899485797,-1.9441732061758388,-2.6336153333860866,-2.300232691340921,-2.4022491724767927,0.550414393242165,1,finbert_whole_article_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011951208114624023,0.00013173622421659177,0.00046825408935546875,2.1341859025115e-05,{},-1.3345924882311464,-2.364059745072814,-2.7296485087198334,-1.9193354776564093,-2.479712901237235,-3.356529609177426,-2.823051468051898,-1.9451491635101263,-2.6157261789987274,-2.331148234730904,-2.3898953775386516,0.5323075778407735,1,finbert_whole_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012532949447631836,0.0001244264992280594,0.0005069255828857421,6.26567291878327e-05,{},-1.3339839502862105,-2.321863235400474,-2.7269315860356413,-1.9456120377814385,-2.4481711500328176,-3.4034742679137935,-2.7786144843869067,-1.9427908444673676,-2.6055384976855747,-2.363598188270623,-2.3870578242260843,0.5347349462049231,1,finbert_whole_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012639760971069336,8.825721562259865e-05,0.0005096673965454101,5.8114209541031526e-05,{},-1.26016075278701,-2.3720907096360406,-2.711806688339098,-1.9260514220057388,-2.499729085628792,-3.424687736888282,-2.8381859890904026,-1.914070823639031,-2.612815964355741,-2.1870154394346626,-2.3746614611804797,0.5651690649534732,1,finbert_tone_whole_article_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011902570724487305,0.00012323298232240452,0.0004718542098999023,2.2817654523145235e-05,{},-1.2811557650265115,-2.3812046610525157,-2.709772890198778,-1.9325035563443662,-2.458906114891056,-3.384289751694746,-2.8648394359110085,-1.9248152368973819,-2.5955754601551915,-2.2058252599183334,-2.3738888132089895,0.5522667843264246,1,finbert_tone_whole_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001230907440185547,0.00012145847418189046,0.00047898292541503906,3.1616497107539936e-05,{},-1.2879459756864322,-2.3294272913130727,-2.725002056718529,-1.9467505206653073,-2.412650039794124,-3.4275448134277893,-2.7868858452886203,-1.9755632024336962,-2.5476017193220257,-2.220258623950815,-2.3659630088600414,0.5459899055171519,1,finbert_tone_whole_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011835575103759765,8.737263833603508e-05,0.00047500133514404296,2.0479045700159716e-05,{},-1.3694336534544618,-2.376393088395821,-2.7287160927199237,-1.857631848030087,-2.3825959624447934,-3.4038134601174534,-2.9247273653565116,-1.927905932727981,-2.453405011446921,-2.3026667280480524,-2.3727289142742007,0.5455168633732157,1,bert_topic_article_sentiment_df,252,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001241302490234375,0.00013852879409822285,0.0004780292510986328,1.8003997103750922e-05,{},-1.3888546249970204,-2.3924832862022414,-2.7088034310966806,-1.8615640530650353,-2.3634930437563755,-3.348624711854086,-2.916327190611901,-1.933904982368358,-2.4836185790916714,-2.2476430114776123,-2.364531691452098,0.5301347888050866,1,bert_topic_article_sentiment_df,252,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001216292381286621,0.00011842216263550321,0.000494837760925293,5.04068132481136e-05,{},-1.3915694693966998,-2.400893015231941,-2.6807715466909485,-1.867257404767588,-2.349086904941146,-3.438387595284337,-2.8409020465306525,-1.9604701323753033,-2.4664864616257547,-2.191652716712497,-2.358747729355687,0.5365457919779906,1,bert_topic_article_sentiment_df,252,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001299428939819336,0.0001310085599252078,0.000488901138305664,2.719209623391277e-05,{},-1.212681549300214,-2.3457945664397357,-2.74265818201834,-1.8976760491009828,-2.3585631999996624,-3.3868701698573203,-2.7615353137897274,-1.9208430571884947,-2.2761269651547993,-2.2595154087711307,-2.3162264461620405,0.5552689959982086,1,finbert_summary_sentiment_df,504,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012119293212890625,0.0001251570740589641,0.0004741668701171875,2.3074632435830088e-05,{},-1.2171821723398808,-2.357865251047406,-2.7206248405695077,-1.8995822746637259,-2.350562273742116,-3.349510751374828,-2.7523526195584056,-1.9123989202868414,-2.2657751984013883,-2.2668086250920623,-2.3092662927076164,0.5452892497790285,1,finbert_summary_sentiment_df,504,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012783765792846679,0.00010155548174490578,0.000497746467590332,4.890464885504385e-05,{},-1.2349464630979583,-2.3170692065218192,-2.702126685611984,-1.867326164874021,-2.310931227404035,-3.392873854679601,-2.748306331727599,-1.903301611041479,-2.2534086841633325,-2.266719083972839,-2.2997009313094665,0.5513312363424612,1,finbert_summary_sentiment_df,504,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001227426528930664,0.00010769944379253614,0.00048308372497558595,1.3666938232093562e-05,{},-1.2413969737741808,-2.2744433544812184,-2.757153642424987,-1.9439040374015348,-2.320650751141102,-3.409583581087145,-2.7357519113817945,-1.9895961566869118,-2.3038498842572155,-2.167436422064111,-2.31437667147002,0.5468492282852444,1,finbert_tone_summary_sentiment_df,504,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013800621032714843,0.00016732300812230392,0.0005306482315063476,9.125348011808566e-05,{},-1.2435645304805802,-2.27762323730276,-2.7433667516370406,-1.942308485023159,-2.309668959298051,-3.3740049262706178,-2.732767657124259,-1.9888081410740597,-2.3001238409901363,-2.1406970469561655,-2.305293357615683,0.5388765587302718,1,finbert_tone_summary_sentiment_df,504,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011759281158447265,0.00010497858919426679,0.00046401023864746095,1.3202362889196284e-05,{},-1.2580558891001146,-2.224627434594231,-2.7393560260793945,-1.9288095416175566,-2.2966795633115,-3.4128836796801125,-2.722939730750568,-1.9830254387819424,-2.281416625520842,-2.12452856227801,-2.2972322491714268,0.5450757368313969,1,finbert_tone_summary_sentiment_df,504,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012480497360229492,0.0001316502856869432,0.00047883987426757815,2.0771773161139412e-05,{},-1.330470086449577,-2.320653975763412,-2.7589865239016094,-1.9668228051001848,-2.3760990651212865,-3.3974104239149483,-2.7608454508783327,-1.9577452644184519,-2.321466826871938,-2.237033839873186,-2.342753426229293,0.5280014260960777,1,finbert_whole_article_sentiment_df,504,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012508630752563477,0.00010762095556331094,0.00047981739044189453,1.4776278760747127e-05,{},-1.3276804507962736,-2.318773728311413,-2.7577246144801846,-1.9654416472479113,-2.3551779595745073,-3.358687142677695,-2.7542635942384095,-1.9575753236159812,-2.312421885045251,-2.2224270505514596,-2.3330173396539085,0.5205710745529997,1,finbert_whole_article_sentiment_df,504,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001251220703125,0.00015253174016886556,0.00047109127044677737,1.4370312729556057e-05,{},-1.3045823248142825,-2.275886328853011,-2.7469911011510417,-1.960645664394741,-2.29008655140816,-3.4057471223037963,-2.745400471389553,-1.9598725341688237,-2.2810889405384502,-2.1987656745074333,-2.316906671352929,0.5339467329377574,1,finbert_whole_article_sentiment_df,504,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001244807243347168,8.92398193685944e-05,0.00048007965087890623,1.121895591302308e-05,{},-1.2694418265966305,-2.3953752702823294,-2.7573310015126027,-1.9492478170764116,-2.3553478128230383,-3.3726514381402013,-2.6723427370124226,-1.892212918129917,-2.3274680511548467,-2.1840201424220593,-2.317543901515046,0.536006266025781,1,finbert_tone_whole_article_sentiment_df,504,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012590885162353516,8.507274711363627e-05,0.00048627853393554685,2.3923068020451343e-05,{},-1.2594417457080227,-2.388006474675785,-2.7583117701358333,-1.9467526431803435,-2.3370417608929075,-3.3356897621614054,-2.6693520774140778,-1.900370464932348,-2.3148607199669184,-2.1801239723236447,-2.308995139139129,0.5300256663141601,1,finbert_tone_whole_article_sentiment_df,504,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012727737426757812,9.311258661433115e-05,0.00048279762268066406,1.7085149239442463e-05,{},-1.2128046100736811,-2.3253851657522544,-2.7488843304288366,-1.935793599844328,-2.280057171549379,-3.3834083157981696,-2.6591982555308733,-1.9174176790388628,-2.293705616978059,-2.1445948641056476,-2.290124960910009,0.5467687621217546,1,finbert_tone_whole_article_sentiment_df,504,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013241767883300781,0.00012289842955497075,0.0005166053771972657,5.6274643850219406e-05,{},-1.2133791252556847,-2.2563430834070344,-2.7417044895955853,-1.9067822628202578,-2.2839254195707412,-3.433075674716258,-2.785864791905351,-1.9430249593040714,-2.2611693625549605,-2.1325686494791114,-2.2957837818609055,0.5665114173437815,1,bert_topic_article_sentiment_df,504,10,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001224374771118164,0.00013026669283755887,0.0004772663116455078,2.614959498331134e-05,{},-1.2220983266001952,-2.260012380280739,-2.7383735042633277,-1.9005730176236113,-2.28008845717045,-3.392714639088615,-2.7791341114006682,-1.9441804262451767,-2.25811803816961,-2.1161165427498987,-2.289140944359229,0.5567918032993513,1,bert_topic_article_sentiment_df,504,10,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013060569763183594,0.0001148119514576487,0.0004929065704345703,3.9524623315561454e-05,{},-1.2348485482321394,-2.2297787620623497,-2.732470594969217,-1.8919857875712183,-2.249807375072834,-3.4362662602454153,-2.7586207649063423,-1.950613099680791,-2.2413727879249707,-2.126384002245243,-2.285214798291052,0.5612845284863138,1,bert_topic_article_sentiment_df,504,10,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012325525283813476,7.721987641135064e-05,0.0004839181900024414,1.9021275705988587e-05,{},-2.126792415837599,-2.1468246826066624,-1.631108225023157,-1.4359897092932727,-1.2253268880178212,-2.9773738361485735,-2.4881570560468087,-2.891583052901751,-2.2596235682760457,-3.067482611263343,-2.2250262045415035,0.6148962389429137,1,finbert_summary_sentiment_df,60,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001216554641723633,0.00013003045048107497,0.00048086643218994143,2.057662841552376e-05,{},-2.2249758965942648,-2.0882079269039155,-1.5774459154015403,-1.3724720903537218,-1.2115135154872785,-2.9837235109202114,-2.5060893116515293,-2.6761855300475417,-2.3260176694061254,-3.158027543393041,-2.212465891015917,0.6268502159521849,1,finbert_summary_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001121830940246582,0.00011891811334405612,0.0004614114761352539,2.104307015052421e-05,{},-2.1801845209362227,-1.7874313231716314,-1.5481624441910298,-1.4088891551892457,-1.918199522690702,-2.6827118350878227,-2.4760133530344084,-3.6940912574622566,-1.8745318719092816,-2.6615340423854565,-2.2231749326058057,0.6446581121296296,1,finbert_summary_sentiment_df,60,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011939287185668945,0.00011121423269120052,0.0004767179489135742,2.8021081115747194e-05,{},-2.0774975355113914,-2.2218344255291904,-1.5227664336125448,-1.4532152621820993,-1.2657029206234314,-2.9786698589837064,-2.62110100925532,-2.529147759756506,-2.5784874224347125,-3.039159964790095,-2.2287582592678996,0.6029834354507636,1,finbert_tone_summary_sentiment_df,60,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011893272399902343,0.00013796668263917414,0.00047428607940673827,2.8481801189475004e-05,{},-2.1384588410741876,-2.182651641429743,-1.468815040078304,-1.3372077353249248,-1.2419773396338125,-3.0145908727583826,-2.72189440877681,-2.539647995769883,-2.4288693209641377,-2.990128554374481,-2.2064241750184665,0.6267776366746847,1,finbert_tone_summary_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011928796768188477,9.723772776123568e-05,0.00047237873077392577,1.4360657786508254e-05,{},-2.2048890907369127,-1.7625314107356493,-1.4065328511146353,-1.378393958802523,-1.9616467969703573,-2.5875062294248283,-2.5794540667722856,-3.9587242492962407,-1.9886999818016495,-2.685153909021316,-2.25135325446764,0.7206767250209299,1,finbert_tone_summary_sentiment_df,60,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012218952178955078,0.00011264065520835276,0.0004865407943725586,2.871633761202724e-05,{},-2.0959398502595814,-1.9395036735350268,-1.5124102106437336,-1.4736755931607537,-1.2800763246994127,-3.0754656202393655,-2.547625889439642,-2.545479427528365,-2.5504183478169797,-3.1262332761138945,-2.2146828213436756,0.6253365794160889,1,finbert_whole_article_sentiment_df,60,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012385129928588867,0.00011906104645582485,0.0004773855209350586,1.7163173764041077e-05,{},-2.135028679249434,-1.8604474340294435,-1.4322904466032083,-1.374626507021926,-1.2615574757170143,-3.1416806149516625,-2.613804145404729,-2.534029668610727,-2.4365724723193067,-3.0866067113880167,-2.1876644155295466,0.6542858205696308,1,finbert_whole_article_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011819839477539063,0.00011173064896865022,0.0004721164703369141,1.732822558872021e-05,{},-2.158217430223088,-1.591387702908681,-1.410332963760747,-1.4506534287530086,-1.6972721449111607,-2.5779438910120764,-2.3615287010945925,-4.130669350859645,-2.0345471283755976,-2.659783886753134,-2.2072336628651725,0.7710158354012084,1,finbert_whole_article_sentiment_df,60,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012438297271728516,0.00010254648886337599,0.00048639774322509763,1.9653689621815548e-05,{},-2.168313554257554,-2.016901996018286,-1.5310492151448367,-1.5492753264703651,-1.3282673554254834,-3.3619421049397715,-2.5769668161431656,-2.5365219842897964,-2.544020261961684,-3.01995167156515,-2.2633210286216094,0.6341466790989567,1,finbert_tone_whole_article_sentiment_df,60,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012239933013916016,0.00012524492640462589,0.0004809856414794922,2.1626602232516388e-05,{},-2.236592761293703,-2.0261724560802503,-1.5052502043041083,-1.4879758628644406,-1.3159010633356085,-3.4525127682444086,-2.6501361197993014,-2.5643431805767705,-2.43967268429188,-3.0769447506967254,-2.2755501851487194,0.6690586765228218,1,finbert_tone_whole_article_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011811494827270509,9.451217109955548e-05,0.00047550201416015627,1.346556390274688e-05,{},-2.2080642727332833,-1.948256876726388,-1.3910009402653827,-1.4980585430755278,-1.788856220474103,-3.1686020666992816,-2.5335470665995192,-4.245039794159595,-2.0979188533116786,-2.6067605197429846,-2.348610515378774,0.810329274105334,1,finbert_tone_whole_article_sentiment_df,60,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012354135513305664,6.679670408329904e-05,0.00048422813415527344,1.5097375299967474e-05,{},-2.083016426587825,-2.604922335026659,-297.6098113338579,-1.4422086913181833,-1.2306723402043127,-3.052537177644269,-2.5437203933441612,-2.516904289176106,-2.3984605047181637,-3.0499680464596013,-31.85322215383372,88.58736902415677,1,bert_topic_article_sentiment_df,60,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012662649154663087,0.0001005880864858008,0.000500941276550293,5.1392832229712436e-05,{},-2.129150032373573,-2.516380868324116,-25.130146072371886,-1.3384431018362835,-1.2140838896253152,-3.1051959869520585,-2.6316912727922044,-2.501067692115108,-2.3698367000367093,-3.0142605900413457,-4.59502562064686,6.8705006571588045,1,bert_topic_article_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012034177780151367,0.00011826471180307517,0.00047321319580078124,1.7851741365045585e-05,{},-2.145065488102105,-1.711208831387599,-254.73402591630185,-1.5574486276110586,-2.5978408468858305,-2.850451299076546,-2.663476934262489,-2.6788130147384437,-2.2449106907810497,-2.7032535276873633,-27.58864951768344,75.71626940568181,1,bert_topic_article_sentiment_df,60,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012021780014038086,0.0001230427469875774,0.00047075748443603516,2.1894888234281568e-05,{},-2.073751605813633,-1.4696219473736543,-1.4036404033006724,-1.3296174630438145,-1.3470931519300735,-1.9746664581568634,-2.447624133105672,-2.4546040667840554,-1.9231132640751638,-2.622646972712634,-1.9046379466296233,0.47206150719290474,1,finbert_summary_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012124538421630859,0.00014631809387091526,0.00047414302825927735,2.6822471615939706e-05,{},-2.0845034224361902,-1.468519811635383,-1.4074270799630995,-1.30507816096856,-1.3374926904105982,-1.9727256107746598,-2.4627831492399515,-2.456977661996794,-1.9218043282773427,-2.60846677654475,-1.9025778692247328,0.47621039120224,1,finbert_summary_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011844873428344727,0.0001106758689664921,0.00046868324279785155,1.7432882173085136e-05,{},-2.0559566423180438,-1.4622665437695672,-1.3971280190280215,-1.327411310440334,-1.443148545681485,-1.973395009539655,-2.415853520546219,-2.4597764109250706,-1.9520085009763155,-2.5893201593310096,-1.9076264662555722,0.4546989322210581,1,finbert_summary_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012539863586425782,0.00012936317034565955,0.0004820823669433594,2.5055966460432293e-05,{},-2.0702950090357377,-1.5153170356559713,-1.3814315581786931,-1.264431393787432,-1.3299969698889564,-1.998082480145707,-2.4182602767338723,-2.4329649023565634,-1.9419118505024016,-2.5996378993636426,-1.8952329375648975,0.47202050047030536,1,finbert_tone_summary_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012534618377685546,0.00012512388751408375,0.00048553943634033203,2.3285636044575175e-05,{},-2.0856541524269763,-1.5195898062746191,-1.3842650456020744,-1.239874481885181,-1.3307994648336867,-2.007303795761256,-2.4345838249180285,-2.4418915409266067,-1.9424346321733235,-2.5778669040015,-1.8964263648803255,0.47508249950261483,1,finbert_tone_summary_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012730121612548827,0.000103714504432886,0.0004889726638793946,2.0614164497829007e-05,{},-2.0680772438328727,-1.5054775590356484,-1.369586722575942,-1.267149711387674,-1.4064984264683005,-1.995371678740503,-2.3764387441981096,-2.4797137176107773,-1.9668826094019096,-2.52897383221986,-1.8964170245471599,0.4562225409220125,1,finbert_tone_summary_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012326955795288086,0.00012562501177340528,0.0004797697067260742,1.464753796999422e-05,{},-2.056081903228244,-1.478502280344776,-1.3651953487200899,-1.2873366057874553,-1.3524219172069138,-1.9739253891970254,-2.4586247046510588,-2.462410267804584,-1.965729950131409,-2.6064240071832843,-1.9006652374254842,0.4796268139492621,1,finbert_whole_article_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013227462768554688,0.00010143846201580616,0.0004923820495605468,1.3006733236165888e-05,{},-2.0714788176688357,-1.476124534428707,-1.3669850139626343,-1.2613969883293634,-1.3607016442058049,-1.9807321445860642,-2.4754871822850837,-2.461849921696914,-1.9665639637600862,-2.5823406411190075,-1.90036608520425,0.48116874128573933,1,finbert_whole_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012576818466186524,0.00012118356697119605,0.0004948139190673828,4.1851419049566006e-05,{},-2.063400945712036,-1.4554693518451112,-1.370567926228394,-1.2837658947902242,-1.424793072964718,-1.9772600731022767,-2.412048104700334,-2.462176981810823,-1.980618071118272,-2.561483085355737,-1.8991583507627923,0.46243152834141793,1,finbert_whole_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012690067291259766,7.237762931798912e-05,0.0004947185516357422,2.505710076375894e-05,{},-2.083302899112039,-1.4926611223421218,-1.3520608080789165,-1.2842841195690728,-1.3485139823288477,-2.014154054588342,-2.4644517465964326,-2.4577836375859494,-1.951594295023051,-2.589959779325426,-1.90387664445502,0.48003341952784406,1,finbert_tone_whole_article_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012463569641113282,0.0001389598794075416,0.00047452449798583983,1.5352027609240118e-05,{},-2.103403498391259,-1.4927087226938889,-1.3556663055433396,-1.259851540460492,-1.3553504241214946,-2.020553078564611,-2.4732383684453603,-2.4657244976470567,-1.9490097439765757,-2.5652952749556883,-1.9040801454799765,0.48145864936281696,1,finbert_tone_whole_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012764453887939454,0.00010614484039441627,0.0004952669143676758,1.7514940232333003e-05,{},-2.0959308127910883,-1.4725304930031702,-1.361288916569138,-1.2840483411874686,-1.4276914726276877,-2.0044912676566278,-2.3976788788502366,-2.468306953556968,-1.9623205037025913,-2.5285338375504884,-1.9002821477495462,0.4576367341278818,1,finbert_tone_whole_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011893510818481445,0.0001245713347797651,0.00047042369842529295,1.9465661492743357e-05,{},-2.089044157279686,-1.5115624797867935,-129.12195498103458,-1.2753077358611997,-1.3493050840844005,-1.974160890445745,-2.468664022833353,-2.427725982744652,-1.9721596190727495,-2.5433785259534223,-14.673326347909656,38.152003633190546,1,bert_topic_article_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012428045272827148,9.259141685791584e-05,0.0004849433898925781,1.571212805804768e-05,{},-2.108269056543486,-1.5130270787161033,-129.98855935445494,-1.2511408882196595,-1.346779147225137,-1.9771012618793458,-2.4803926431805596,-2.4333542184642263,-1.9700286285947717,-2.5230885597883894,-14.759174083706663,38.41228457428555,1,bert_topic_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001302623748779297,8.426518069821088e-05,0.0004941940307617188,1.4043562665602523e-05,{},-2.0880331867261592,-1.4802543184205612,-102.71561695434205,-1.2816428573826697,-1.4230854606692764,-1.9686311060004882,-2.4193439813744737,-2.4487646833894754,-1.9872331142026194,-2.5174288105838665,-12.033003447309163,30.23044291477183,1,bert_topic_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012758255004882812,9.08257634575763e-05,0.00048499107360839845,1.9578448278891215e-05,{},-2.05957348225117,-1.4117129792500331,-1.3786922762308753,-1.257808487465714,-1.3068945089203226,-1.9631538373765012,-2.4852891746910246,-2.417145498503563,-1.946772406519138,-2.4850273185684197,-1.8712069969776763,0.4743394627387454,1,finbert_summary_sentiment_df,504,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013201713562011718,7.70720499997656e-05,0.0004905223846435547,1.759109085108769e-05,{},-2.0773876556512807,-1.4092631138296325,-1.3780764629592264,-1.2422004715688217,-1.3079749142668977,-1.9711464421023037,-2.4888231820623785,-2.4165223746938334,-1.9447388405299837,-2.4823262118918366,-1.8718459669556196,0.47745533578998,1,finbert_summary_sentiment_df,504,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012589216232299805,8.973601824849359e-05,0.0004834890365600586,1.5397650706921348e-05,{},-2.0560343795726226,-1.4017739072340551,-1.3778508141262704,-1.2640205052897195,-1.3440609522191154,-1.9568379809489405,-2.4749956815983674,-2.408391114775486,-1.9595067567796831,-2.493588467171935,-1.8737060559716194,0.4690459044724262,1,finbert_summary_sentiment_df,504,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
